city,date,sum,mean
41049,20200226,900.0883,16.365242
41049,20200227,944.43994,17.171635
41049,20200228,954.5788,17.355978
41049,20200229,828.5957,15.065376
41051,20200201,12694.205,668.116
41051,20200202,11555.642,608.19165
41051,20200203,13537.747,712.513
41051,20200204,14348.905,755.20557
41051,20200205,13782.739,725.40735
41051,20200206,13980.505,735.81604
41051,20200207,14673.186,772.27295
41051,20200208,13045.506,686.6056
41051,20200209,11626.513,611.9217
41051,20200210,13524.056,711.7924
41051,20200211,13934.78,733.4095
41051,20200212,14019.11,737.8479
41051,20200213,14644.889,770.7836
41051,20200214,15985.936,841.36505
41051,20200215,13465.37,708.7037
41051,20200216,11748.758,618.35565
41051,20200217,13444.893,707.6259
41051,20200218,14763.555,777.0292
41051,20200219,14840.941,781.1022
41051,20200220,14925.555,785.5555
41051,20200221,15115.809,795.56885
41051,20200222,13413.609,705.97943
41051,20200223,12597.981,663.05164
41051,20200224,13891.702,731.1422
41051,20200225,14413.689,758.61523
41051,20200226,14481.802,762.2001
41051,20200227,15195.39,799.7573
41051,20200228,15358.517,808.34296
41051,20200229,13331.534,701.65967
41053,20200201,31.027897,1.1933806
41053,20200202,28.244953,1.0863444
41053,20200203,33.08973,1.272682
